timestamp,open,high,low,close,volume
2025-09-18 04:00:00,246.62,246.96,242.48,244.65,3370216.49
2025-09-18 08:00:00,244.65,247.2,244.25,245.84,2852278.14
2025-09-18 12:00:00,245.84,248.93,244.83,248.12,5468520.82
2025-09-18 16:00:00,248.11,253.49,247.25,248.25,6791717.45
2025-09-18 20:00:00,248.24,249.09,245.77,247.34,2397094.37
2025-09-19 00:00:00,247.35,248.42,244.59,244.93,2542950.05
2025-09-19 04:00:00,244.93,245.65,242.76,243.7,3444246.46
2025-09-19 08:00:00,243.69,244.77,240.1,240.84,3218925.18
2025-09-19 12:00:00,240.84,242.59,235.68,237.37,7189472.71
2025-09-19 16:00:00,237.37,238.74,234.97,235.85,3703970.22
2025-09-19 20:00:00,235.85,238.74,235.84,238.4,1818613.04
2025-09-20 00:00:00,238.39,239.9,237.23,237.96,1834590.38
2025-09-20 04:00:00,237.96,239.68,237.62,239.64,1307602.42
2025-09-20 08:00:00,239.63,239.63,236.72,238.03,1571851.7
2025-09-20 12:00:00,238.03,241.13,236.91,240.0,2160576.15
2025-09-20 16:00:00,240.0,240.99,237.84,238.51,1777519.82
2025-09-20 20:00:00,238.51,240.19,238.32,239.38,892167.16
2025-09-21 00:00:00,239.37,241.7,238.83,241.69,1370138.65
2025-09-21 04:00:00,241.69,241.73,239.29,239.75,1270131.0
2025-09-21 08:00:00,239.75,239.98,236.99,238.51,2060208.43
2025-09-21 12:00:00,238.52,240.19,237.54,237.78,1697483.18
2025-09-21 16:00:00,237.77,238.27,235.89,237.88,2048940.26
2025-09-21 20:00:00,237.88,238.0,235.22,236.05,1576733.79
2025-09-22 00:00:00,236.04,236.87,230.38,232.72,6955310.06
2025-09-22 04:00:00,232.71,233.09,212.29,221.81,11605386.29
2025-09-22 08:00:00,221.82,222.68,219.22,221.36,5603691.34
2025-09-22 12:00:00,221.35,223.91,219.82,220.63,4821919.17
2025-09-22 16:00:00,220.63,221.4,215.98,217.03,5564112.32
2025-09-22 20:00:00,217.02,220.98,216.34,220.28,2449650.6
2025-09-23 00:00:00,220.28,221.28,212.28,216.84,6177494.56
2025-09-23 04:00:00,216.84,220.26,213.87,218.86,4329774.33
2025-09-23 08:00:00,218.87,220.73,217.75,219.22,2422179.02
2025-09-23 12:00:00,219.21,220.58,216.86,219.17,4164918.54
2025-09-23 16:00:00,219.16,221.66,214.22,214.41,4515276.42
2025-09-23 20:00:00,214.41,216.63,213.1,213.18,2579769.03
2025-09-24 00:00:00,213.18,216.35,207.0,208.37,7075635.49
2025-09-24 04:00:00,208.37,211.33,204.73,210.54,6995202.92
2025-09-24 08:00:00,210.54,212.5,209.7,212.23,2918373.24
2025-09-24 12:00:00,212.23,216.15,211.33,213.47,5196481.78
2025-09-24 16:00:00,213.47,215.34,212.27,213.05,2594372.36
2025-09-24 20:00:00,213.05,213.1,210.59,211.45,2070852.27
2025-09-25 00:00:00,211.44,212.33,205.84,207.16,6364834.79
2025-09-25 04:00:00,207.15,207.47,202.6,204.1,6381641.07
2025-09-25 08:00:00,204.09,205.8,200.47,201.26,6172744.5
2025-09-25 12:00:00,201.26,204.08,196.4,201.04,10521498.91
2025-09-25 16:00:00,201.05,201.94,193.43,198.06,11081749.46
2025-09-25 20:00:00,198.06,198.63,191.12,192.6,5030877.78
2025-09-26 00:00:00,192.6,197.46,192.44,196.39,5211997.57
2025-09-26 04:00:00,196.39,197.32,193.64,196.22,4185231.93
2025-09-26 08:00:00,196.22,196.91,190.72,193.36,4704736.7
2025-09-26 12:00:00,193.35,198.18,192.03,195.92,7444105.11
2025-09-26 16:00:00,195.92,202.48,195.69,200.54,6638086.17
2025-09-26 20:00:00,200.54,205.34,199.41,205.01,3694843.25
2025-09-27 00:00:00,205.0,205.3,203.47,203.81,2401642.68
2025-09-27 04:00:00,203.81,204.03,201.41,201.97,1983658.97
2025-09-27 08:00:00,201.97,202.13,199.77,201.6,2400936.8
2025-09-27 12:00:00,201.6,203.66,200.85,203.42,2370951.13
2025-09-27 16:00:00,203.41,203.5,200.75,202.1,1842179.87
2025-09-27 20:00:00,202.09,204.84,201.79,203.32,1462571.37
2025-09-28 00:00:00,203.33,203.96,200.66,201.29,1895795.46
2025-09-28 04:00:00,201.28,202.37,200.26,202.0,1529151.79
2025-09-28 08:00:00,202.0,202.64,199.13,199.75,2294659.22
2025-09-28 12:00:00,199.76,203.46,197.85,203.33,3518931.23
2025-09-28 16:00:00,203.33,206.58,203.13,206.09,3140075.25
2025-09-28 20:00:00,206.09,210.88,205.92,210.7,3556735.1
2025-09-29 00:00:00,210.7,210.79,208.71,210.19,2874093.89
2025-09-29 04:00:00,210.19,210.6,207.26,208.85,2530900.6
2025-09-29 08:00:00,208.85,209.6,205.89,206.98,2704176.54
2025-09-29 12:00:00,206.97,213.4,204.46,209.96,8469985.4
2025-09-29 16:00:00,209.97,213.39,207.51,212.82,3768757.43
2025-09-29 20:00:00,212.82,214.68,212.31,212.59,2839415.09
2025-09-30 00:00:00,212.59,213.52,209.63,210.54,4066890.21
2025-09-30 04:00:00,210.54,211.57,208.4,208.9,2152186.81
2025-09-30 08:00:00,208.9,208.9,205.44,206.93,3708501.32
2025-09-30 12:00:00,206.93,209.58,204.39,205.92,5607712.84
2025-09-30 16:00:00,205.91,209.12,204.17,208.81,3312045.25
2025-09-30 20:00:00,208.81,210.89,207.31,208.6,3169471.6
2025-10-01 00:00:00,208.61,210.83,206.31,206.64,3377744.65
2025-10-01 04:00:00,206.63,210.26,206.26,210.06,2808176.06
2025-10-01 08:00:00,210.05,217.89,209.75,217.64,7238078.79
2025-10-01 12:00:00,217.64,220.54,217.05,220.13,5685020.77
2025-10-01 16:00:00,220.13,220.89,217.26,219.96,3634136.66
2025-10-01 20:00:00,219.96,222.69,218.34,221.91,2200574.2
2025-10-02 00:00:00,221.92,224.97,219.38,223.65,4541895.4
2025-10-02 04:00:00,223.65,226.89,222.3,222.81,3667998.69
2025-10-02 08:00:00,222.82,226.5,222.56,225.11,2370464.71
2025-10-02 12:00:00,225.12,227.34,222.53,227.1,6035972.42
2025-10-02 16:00:00,227.09,233.62,226.11,232.12,5979842.85
2025-10-02 20:00:00,232.11,234.91,230.67,234.6,3566802.46
2025-10-03 00:00:00,234.61,234.77,230.4,232.14,3497635.0
2025-10-03 04:00:00,232.15,233.14,227.42,229.33,3329051.02
2025-10-03 08:00:00,229.33,231.7,227.75,230.68,3277575.4
2025-10-03 12:00:00,230.69,234.88,227.0,234.67,5820606.33
2025-10-03 16:00:00,234.67,236.88,227.72,233.1,9305538.5
2025-10-03 20:00:00,233.1,233.9,230.62,232.74,1977876.44
2025-10-04 00:00:00,232.74,233.98,227.76,229.11,3694837.39
2025-10-04 04:00:00,229.11,230.43,228.63,229.0,1659803.25
2025-10-04 08:00:00,229.0,229.81,228.08,229.08,1652144.46
2025-10-04 12:00:00,229.08,229.72,224.0,224.78,4125015.63
2025-10-04 16:00:00,224.8,226.91,224.06,226.8,2486617.59
2025-10-04 20:00:00,226.8,228.19,226.78,227.72,1367233.41
2025-10-05 00:00:00,227.72,232.19,226.38,230.8,4023079.94
2025-10-05 04:00:00,230.79,236.9,230.79,236.48,5207528.66
2025-10-05 08:00:00,236.49,237.24,230.62,232.52,5021556.15
2025-10-05 12:00:00,232.52,232.54,228.21,230.02,2978931.7
2025-10-05 16:00:00,230.03,231.35,226.58,226.96,3198652.35
2025-10-05 20:00:00,226.96,229.15,226.57,228.45,1866761.43
2025-10-06 00:00:00,228.45,233.19,227.4,232.12,4181635.84
2025-10-06 04:00:00,232.12,234.77,230.05,231.23,3461973.68
2025-10-06 08:00:00,231.24,234.05,231.24,232.89,2551575.61
2025-10-06 12:00:00,232.9,236.62,232.55,235.56,5142604.54
2025-10-06 16:00:00,235.55,237.74,233.95,235.22,3831992.46
2025-10-06 20:00:00,235.23,236.03,231.32,232.27,3104576.44
2025-10-07 00:00:00,232.27,233.88,230.79,233.81,2508011.57
2025-10-07 04:00:00,233.81,235.17,229.13,230.88,3989728.72
2025-10-07 08:00:00,230.88,231.53,228.1,230.31,3192612.15
2025-10-07 12:00:00,230.31,231.5,221.27,223.65,10490585.58
2025-10-07 16:00:00,223.66,225.17,220.5,221.55,5246825.23
2025-10-07 20:00:00,221.55,224.12,219.57,219.84,2722094.02
2025-10-08 00:00:00,219.84,222.69,217.82,218.2,3529744.87
2025-10-08 04:00:00,218.2,220.88,217.2,220.85,2492236.35
