timestamp,open,high,low,close,volume
2025-09-18 04:00:00,4612.0,4618.0,4551.75,4573.1,506078.624
2025-09-18 08:00:00,4573.11,4606.49,4566.05,4573.99,380426.804
2025-09-18 12:00:00,4573.99,4623.0,4555.17,4597.15,701875.855
2025-09-18 16:00:00,4597.14,4634.84,4578.0,4586.53,538843.162
2025-09-18 20:00:00,4586.54,4603.9,4568.4,4585.31,221860.244
2025-09-19 00:00:00,4585.32,4619.5,4539.13,4547.46,607833.019
2025-09-19 04:00:00,4547.45,4557.06,4515.65,4536.56,559003.686
2025-09-19 08:00:00,4536.55,4546.78,4505.23,4511.46,381266.813
2025-09-19 12:00:00,4511.46,4542.0,4442.3,4472.29,1153084.724
2025-09-19 16:00:00,4472.29,4486.78,4433.0,4438.89,479282.892
2025-09-19 20:00:00,4438.9,4476.26,4436.21,4466.49,230867.396
2025-09-20 00:00:00,4466.48,4474.0,4451.62,4463.6,162617.098
2025-09-20 04:00:00,4463.6,4484.59,4461.0,4480.72,164740.345
2025-09-20 08:00:00,4480.72,4480.72,4453.21,4468.0,168132.004
2025-09-20 12:00:00,4467.99,4505.45,4461.5,4496.37,322835.674
2025-09-20 16:00:00,4496.36,4506.75,4467.27,4477.86,281678.52
2025-09-20 20:00:00,4477.86,4499.73,4475.89,4478.27,110093.335
2025-09-21 00:00:00,4478.26,4487.68,4454.29,4476.11,196890.693
2025-09-21 04:00:00,4476.12,4491.39,4464.34,4475.85,141713.279
2025-09-21 08:00:00,4475.85,4477.76,4440.07,4458.26,268404.536
2025-09-21 12:00:00,4458.25,4484.79,4458.01,4480.63,198896.927
2025-09-21 16:00:00,4480.62,4497.01,4462.06,4492.21,297789.456
2025-09-21 20:00:00,4492.21,4492.92,4440.01,4443.01,262560.681
2025-09-22 00:00:00,4443.0,4454.01,4254.29,4303.62,1548538.648
2025-09-22 04:00:00,4303.61,4308.77,4000.88,4191.45,1929372.348
2025-09-22 08:00:00,4191.46,4205.82,4135.0,4179.53,820545.335
2025-09-22 12:00:00,4179.54,4217.49,4156.0,4165.82,802756.84
2025-09-22 16:00:00,4165.83,4181.17,4119.16,4133.39,635978.427
2025-09-22 20:00:00,4133.39,4207.33,4132.27,4196.86,363194.48
2025-09-23 00:00:00,4196.87,4209.99,4112.43,4186.49,731432.821
2025-09-23 04:00:00,4186.49,4215.0,4152.25,4203.23,510668.242
2025-09-23 08:00:00,4203.24,4230.06,4175.44,4189.68,444884.825
2025-09-23 12:00:00,4189.69,4209.73,4158.21,4178.8,705172.401
2025-09-23 16:00:00,4178.8,4205.96,4135.32,4151.37,785916.754
2025-09-23 20:00:00,4151.36,4189.49,4137.08,4162.25,313114.539
2025-09-24 00:00:00,4162.25,4193.0,4125.12,4145.4,537365.2
2025-09-24 04:00:00,4145.41,4182.72,4070.0,4173.43,900552.655
2025-09-24 08:00:00,4173.43,4197.06,4162.0,4179.96,327823.707
2025-09-24 12:00:00,4179.96,4204.99,4145.0,4163.82,648792.074
2025-09-24 16:00:00,4163.82,4192.0,4152.22,4158.95,365217.089
2025-09-24 20:00:00,4158.95,4169.6,4126.01,4150.51,267503.641
2025-09-25 00:00:00,4150.51,4158.95,4020.0,4059.76,1518593.26
2025-09-25 04:00:00,4059.76,4069.2,3961.0,4006.94,1344447.764
2025-09-25 08:00:00,4006.94,4052.05,3988.35,4000.93,752545.973
2025-09-25 12:00:00,4000.93,4021.75,3911.39,4001.0,1815525.237
2025-09-25 16:00:00,4001.0,4004.77,3822.0,3910.36,2292787.412
2025-09-25 20:00:00,3910.36,3936.0,3848.0,3873.1,728120.095
2025-09-26 00:00:00,3873.1,3970.0,3866.0,3964.0,700234.116
2025-09-26 04:00:00,3963.99,3975.99,3905.13,3936.6,753129.667
2025-09-26 08:00:00,3936.61,3943.31,3871.0,3903.9,632807.746
2025-09-26 12:00:00,3903.89,3985.0,3873.41,3944.42,1259960.37
2025-09-26 16:00:00,3944.41,4066.39,3941.0,4021.4,1065741.14
2025-09-26 20:00:00,4021.4,4038.0,4002.64,4030.17,329124.696
2025-09-27 00:00:00,4030.17,4031.2,4001.8,4017.2,214729.495
2025-09-27 04:00:00,4017.21,4026.4,4004.01,4005.99,150313.655
2025-09-27 08:00:00,4006.0,4017.0,3971.45,4000.86,491748.66
2025-09-27 12:00:00,4000.87,4038.62,3992.95,4017.2,396112.015
2025-09-27 16:00:00,4017.21,4018.27,3979.6,4000.66,321240.62
2025-09-27 20:00:00,4000.66,4031.99,3998.62,4017.01,188945.694
2025-09-28 00:00:00,4017.01,4030.55,3992.09,4000.58,299320.145
2025-09-28 04:00:00,4000.57,4018.5,3994.55,4013.0,211930.874
2025-09-28 08:00:00,4013.01,4014.75,3982.45,3990.72,272642.477
2025-09-28 12:00:00,3990.73,4027.87,3963.1,4019.91,579276.672
2025-09-28 16:00:00,4019.92,4054.66,4019.91,4037.43,404968.541
2025-09-28 20:00:00,4037.44,4143.05,4033.76,4139.55,746691.59
2025-09-29 00:00:00,4139.54,4143.99,4101.3,4119.68,450182.572
2025-09-29 04:00:00,4119.67,4122.0,4086.23,4106.6,287839.252
2025-09-29 08:00:00,4106.6,4138.0,4091.8,4100.88,479754.053
2025-09-29 12:00:00,4100.88,4202.69,4080.0,4162.72,1473438.882
2025-09-29 16:00:00,4162.71,4192.0,4125.21,4185.94,599749.834
2025-09-29 20:00:00,4185.94,4234.27,4179.41,4212.98,490432.093
2025-09-30 00:00:00,4212.99,4246.87,4185.26,4196.16,560839.955
