timestamp,open,high,low,close,volume
2025-09-18 02:06:00,4609.74,4612.2,4608.0,4611.1,4691.18
2025-09-18 02:09:00,4611.1,4611.1,4607.0,4607.61,4776.78
2025-09-18 02:12:00,4607.61,4615.74,4607.45,4612.9,3434.415
2025-09-18 02:15:00,4612.9,4615.47,4610.57,4611.2,2674.832
2025-09-18 02:18:00,4611.19,4612.74,4607.09,4608.97,3252.83
2025-09-18 02:21:00,4608.98,4609.46,4602.99,4605.01,6361.162
2025-09-18 02:24:00,4605.0,4606.04,4603.6,4604.08,3598.156
2025-09-18 02:27:00,4604.08,4607.29,4601.89,4604.56,3871.535
2025-09-18 02:30:00,4604.55,4611.5,4603.88,4610.72,4725.629
2025-09-18 02:33:00,4610.72,4611.67,4604.58,4604.58,3550.177
2025-09-18 02:36:00,4604.58,4608.59,4603.3,4608.4,3134.042
2025-09-18 02:39:00,4608.41,4609.46,4605.75,4605.75,3213.497
2025-09-18 02:42:00,4605.75,4608.62,4604.58,4606.3,1853.385
2025-09-18 02:45:00,4606.3,4608.9,4606.11,4607.66,2051.352
2025-09-18 02:48:00,4607.67,4613.46,4606.88,4612.25,3334.061
2025-09-18 02:51:00,4612.26,4612.42,4603.43,4603.43,7859.932
2025-09-18 02:54:00,4603.43,4609.09,4603.43,4606.69,4392.608
2025-09-18 02:57:00,4606.69,4611.73,4606.69,4611.71,2757.953
2025-09-18 03:00:00,4611.7,4612.49,4607.0,4607.79,3875.352
2025-09-18 03:03:00,4607.79,4617.63,4606.66,4617.39,6982.293
2025-09-18 03:06:00,4617.39,4626.46,4616.8,4624.99,12989.271
2025-09-18 03:09:00,4625.0,4634.56,4622.54,4624.5,18936.291
2025-09-18 03:12:00,4624.49,4638.8,4623.46,4636.12,17498.43
2025-09-18 03:15:00,4636.12,4642.6,4627.22,4627.22,22317.898
2025-09-18 03:18:00,4627.21,4631.44,4622.59,4629.31,12102.118
2025-09-18 03:21:00,4629.3,4634.0,4628.0,4633.0,6332.267
2025-09-18 03:24:00,4633.0,4633.26,4625.0,4626.78,8889.997
2025-09-18 03:27:00,4626.79,4632.0,4626.78,4628.0,3238.383
2025-09-18 03:30:00,4628.01,4630.0,4622.0,4622.32,10204.411
2025-09-18 03:33:00,4622.32,4626.0,4620.0,4624.18,6826.395
2025-09-18 03:36:00,4624.17,4626.43,4622.39,4626.09,3595.699
2025-09-18 03:39:00,4626.09,4628.69,4626.08,4626.11,3311.293
2025-09-18 03:42:00,4626.12,4628.49,4618.54,4619.7,5889.309
2025-09-18 03:45:00,4619.69,4621.36,4613.0,4614.35,9492.345
2025-09-18 03:48:00,4614.35,4619.26,4612.45,4615.34,6167.424
2025-09-18 03:51:00,4615.33,4616.22,4613.14,4615.34,2796.616
2025-09-18 03:54:00,4615.33,4617.9,4611.02,4611.56,4531.478
2025-09-18 03:57:00,4611.56,4615.0,4611.55,4612.01,2247.522
2025-09-18 04:00:00,4612.0,4616.38,4612.0,4614.01,5418.952
2025-09-18 04:03:00,4614.01,4614.68,4609.66,4610.33,3895.373
2025-09-18 04:06:00,4610.33,4610.8,4607.55,4609.05,9537.321
2025-09-18 04:09:00,4609.05,4613.04,4608.92,4612.57,2834.418
2025-09-18 04:12:00,4612.57,4616.97,4612.56,4613.71,4734.392
2025-09-18 04:15:00,4613.72,4618.0,4613.23,4616.82,2067.291
2025-09-18 04:18:00,4616.81,4616.82,4607.55,4607.55,4431.559
2025-09-18 04:21:00,4607.55,4608.78,4604.55,4604.77,7624.909
2025-09-18 04:24:00,4604.76,4608.69,4604.76,4606.59,5921.133
2025-09-18 04:27:00,4606.6,4607.36,4604.68,4605.84,3541.921
2025-09-18 04:30:00,4605.83,4607.57,4604.3,4607.42,4500.557
2025-09-18 04:33:00,4607.45,4608.7,4604.16,4604.56,2903.711
2025-09-18 04:36:00,4604.56,4605.26,4595.62,4599.01,13763.435
2025-09-18 04:39:00,4599.01,4605.79,4596.63,4603.51,9248.271
2025-09-18 04:42:00,4603.5,4605.29,4602.6,4603.2,2962.056
2025-09-18 04:45:00,4603.2,4606.72,4600.27,4606.71,4680.799
2025-09-18 04:48:00,4606.71,4606.73,4603.93,4604.63,3640.162
2025-09-18 04:51:00,4604.63,4605.65,4600.07,4600.27,2475.94
2025-09-18 04:54:00,4600.26,4609.42,4600.0,4609.42,9531.198
2025-09-18 04:57:00,4609.41,4609.49,4608.31,4609.49,5154.026
2025-09-18 05:00:00,4609.48,4609.49,4603.04,4603.53,4876.476
2025-09-18 05:03:00,4603.53,4606.99,4602.64,4602.64,2430.295
2025-09-18 05:06:00,4602.65,4604.09,4601.08,4601.32,3217.696
2025-09-18 05:09:00,4601.31,4601.67,4599.51,4600.23,2576.537
2025-09-18 05:12:00,4600.24,4601.65,4599.87,4600.44,1969.098
2025-09-18 05:15:00,4600.43,4604.54,4600.0,4600.0,4718.966
2025-09-18 05:18:00,4600.0,4602.83,4598.07,4598.55,2722.179
2025-09-18 05:21:00,4598.55,4598.55,4596.44,4596.44,4067.862
2025-09-18 05:24:00,4596.44,4597.76,4595.65,4595.65,3453.507
2025-09-18 05:27:00,4595.66,4595.66,4588.14,4589.39,16893.205
2025-09-18 05:30:00,4589.39,4592.25,4589.28,4589.29,6193.502
2025-09-18 05:33:00,4589.28,4589.29,4586.02,4587.43,7795.043
2025-09-18 05:36:00,4587.42,4590.29,4584.73,4585.05,7754.963
2025-09-18 05:39:00,4585.05,4588.0,4583.0,4587.64,7363.394
2025-09-18 05:42:00,4587.63,4589.58,4585.83,4587.72,2914.434
2025-09-18 05:45:00,4587.72,4589.81,4585.63,4588.2,4064.304
2025-09-18 05:48:00,4588.19,4589.06,4583.91,4586.05,4587.166
2025-09-18 05:51:00,4586.05,4587.55,4584.42,4586.46,2114.211
2025-09-18 05:54:00,4586.46,4587.0,4584.1,4587.0,2787.25
2025-09-18 05:57:00,4587.0,4588.0,4586.6,4587.99,2165.81
2025-09-18 06:00:00,4587.99,4592.17,4585.0,4587.12,8107.606
2025-09-18 06:03:00,4587.12,4587.54,4585.25,4585.64,2977.962
2025-09-18 06:06:00,4585.63,4586.4,4581.29,4583.93,5756.289
2025-09-18 06:09:00,4583.93,4584.68,4568.0,4573.17,33723.303
2025-09-18 06:12:00,4573.18,4573.96,4558.01,4561.38,42308.141
2025-09-18 06:15:00,4561.38,4569.61,4556.97,4567.57,21348.006
2025-09-18 06:18:00,4567.57,4571.16,4564.0,4566.83,8731.663
2025-09-18 06:21:00,4566.83,4567.54,4564.0,4567.0,5622.863
2025-09-18 06:24:00,4566.99,4567.0,4555.51,4558.76,13058.917
2025-09-18 06:27:00,4558.76,4559.79,4555.0,4557.0,8851.802
2025-09-18 06:30:00,4557.0,4560.67,4551.75,4560.41,15590.084
2025-09-18 06:33:00,4560.41,4567.96,4559.58,4564.2,10239.445
2025-09-18 06:36:00,4564.2,4567.5,4563.18,4563.19,5479.443
2025-09-18 06:39:00,4563.18,4568.3,4562.05,4564.99,10936.175
2025-09-18 06:42:00,4565.0,4568.49,4564.99,4566.3,5543.753
2025-09-18 06:45:00,4566.3,4571.87,4566.3,4570.14,8781.525
2025-09-18 06:48:00,4570.15,4570.57,4567.26,4567.64,3371.514
2025-09-18 06:51:00,4567.64,4567.65,4562.33,4562.46,3799.511
2025-09-18 06:54:00,4562.46,4567.16,4562.14,4565.28,3766.456
2025-09-18 06:57:00,4565.27,4569.64,4565.27,4569.34,3536.673
2025-09-18 07:00:00,4569.33,4572.68,4569.33,4571.4,5989.075
2025-09-18 07:03:00,4571.4,4575.74,4571.4,4575.1,8117.089
2025-09-18 07:06:00,4575.11,4575.11,4571.0,4571.97,5847.547
2025-09-18 07:09:00,4571.97,4577.5,4571.97,4577.25,6413.267
2025-09-18 07:12:00,4577.26,4577.83,4575.5,4576.0,3083.934
2025-09-18 07:15:00,4576.01,4578.69,4575.08,4577.51,4850.758
2025-09-18 07:18:00,4577.52,4580.0,4577.51,4578.0,6537.543
2025-09-18 07:21:00,4578.01,4578.28,4570.56,4570.88,6067.143
2025-09-18 07:24:00,4570.88,4572.55,4569.39,4570.57,3758.145
2025-09-18 07:27:00,4570.57,4576.63,4570.56,4576.63,1887.512
2025-09-18 07:30:00,4576.62,4579.64,4575.93,4579.01,4401.133
2025-09-18 07:33:00,4579.0,4579.01,4571.61,4571.61,2832.863
2025-09-18 07:36:00,4571.62,4574.8,4571.15,4574.47,2076.231
2025-09-18 07:39:00,4574.47,4577.93,4574.0,4576.53,1878.141
2025-09-18 07:42:00,4576.53,4579.39,4576.53,4578.71,2144.86
2025-09-18 07:45:00,4578.72,4579.36,4575.11,4575.12,3120.697
2025-09-18 07:48:00,4575.12,4581.96,4575.0,4578.96,5658.151
2025-09-18 07:51:00,4578.96,4579.76,4575.0,4575.16,2221.348
2025-09-18 07:54:00,4575.15,4576.24,4573.0,4574.63,2331.561
2025-09-18 07:57:00,4574.62,4574.79,4572.59,4573.1,1797.173
2025-09-18 08:00:00,4573.11,4578.45,4571.0,4577.53,4225.409
2025-09-18 08:03:00,4577.52,4578.8,4572.42,4575.02,4465.791
2025-09-18 08:06:00,4575.01,4577.59,4571.5,4571.5,2853.975
2025-09-18 08:09:00,4571.51,4575.98,4569.49,4575.98,6015.639
2025-09-18 08:12:00,4575.98,4581.5,4575.97,4581.09,8439.662
2025-09-18 08:15:00,4581.09,4584.6,4578.6,4582.41,8100.054
2025-09-18 08:18:00,4582.41,4584.45,4581.74,4584.01,4370.596
2025-09-18 08:21:00,4584.02,4588.52,4584.01,4588.48,8997.461
2025-09-18 08:24:00,4588.48,4592.99,4586.91,4588.21,11742.936
2025-09-18 08:27:00,4588.2,4592.21,4588.2,4590.29,6110.288
2025-09-18 08:30:00,4590.29,4591.32,4588.6,4589.81,4381.045
2025-09-18 08:33:00,4589.81,4591.58,4588.03,4591.58,3024.22
2025-09-18 08:36:00,4591.58,4606.49,4591.57,4600.46,23074.102
2025-09-18 08:39:00,4600.47,4601.17,4596.14,4598.45,7492.89
2025-09-18 08:42:00,4598.45,4598.88,4591.6,4591.67,8999.021
2025-09-18 08:45:00,4591.66,4597.59,4590.0,4597.33,7022.787
2025-09-18 08:48:00,4597.33,4601.0,4595.99,4600.26,5374.453
2025-09-18 08:51:00,4600.25,4600.26,4596.12,4597.23,3601.354
2025-09-18 08:54:00,4597.23,4601.12,4595.86,4598.17,5052.732
2025-09-18 08:57:00,4598.18,4600.0,4598.17,4599.66,4098.231
2025-09-18 09:00:00,4599.65,4600.9,4593.26,4594.49,5142.729
2025-09-18 09:03:00,4594.49,4595.75,4591.31,4591.99,4476.188
2025-09-18 09:06:00,4591.99,4595.0,4590.62,4595.0,2876.174
